ano;tipo_atividade;titulo;data_inicio;data_fim;coordenador;area_tematica;situacao;tipo_projeto;bolsas_solicitadas;bolsas_concedidas;publico_interno;bolsas_edital;numero_edital;edital;municipio
2014;PROGRAMA;FORTALECIMENTO DA AGROECOLOGIA EM ASSENTAMENTOS RURAIS DA REGIÃO DO MATO GRANDE/RN POR MEIO DA CRIAÇÃO DO NÚCLEO DE ESTUDOS EM AGROECOLOGIA DA ESCOLA AGRÍCOLA DE JUNDIAÍ (NEA-EAJ)/UFRN.;2014-01-03;2014-12-31;GUALTER GUENTHER COSTA DA SILVA;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;230;;;;
2014;PROGRAMA;Incubadoras de Iniciativas e Empreendimentos Econômicos Solidários: construindo alternativas de desenvolvimento sustentável e solidário no Rio Grande do Norte. ;2014-01-07;2014-12-30;ROSANGELA ALVES DE OLIVEIRA;TRABALHO;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2014;PROGRAMA;"INICIES - Incubadora de Iniciativas de Empreendimentos Solidários da Universidade Federal do Rio
Grande do Norte/PROEXT";2014-01-06;2014-12-31;ROSANGELA ALVES DE OLIVEIRA;TRABALHO;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2014;PROGRAMA;LETRAMENTOS E POLÍTICAS PÚBLICAS: A FAMÍLIA NA ESCOLA;2014-01-09;2014-12-31;MARIA DO SOCORRO OLIVEIRA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2014;PROGRAMA;Mulher Empreendedora: garantindo espaco de construcao do conhecimento, saberes e participacao social na comunidade;2014-01-01;2014-12-31;FABIA BARBOSA DE ANDRADE;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;1705;;;;
2014;PROGRAMA;PNAE e PAA como estratégia de desenvolvimento territorial: agricultores familiares, pescadores artesanais e gestores de políticas públicas.;2014-06-03;2014-12-31;CIMONE ROZENDO DE SOUZA;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;4;5;;;;
2014;PROGRAMA;"PROGRAMA DIREITO,  CIDADANIA E JUSTIÇA SOCIAL NO ÂMBITO DA POLÍTICA DA SEGURIDADE SOCIAL 
";2014-07-12;2014-08-31;MARCIA MARIA DE SA ROCHA;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;18;;;;
2014;PROGRAMA;Programa Motyrum de Educação Popular em Direitos Humanos;2014-01-01;2014-12-31;MARIANA DE SIQUEIRA;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2014;PROGRAMA;Programa TRILHAS POTIGUARES    ;2014-01-01;2014-12-23;MARIA DA CONCEICAO FRAGA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;500;;;;
2014;PROGRAMA;Semeando Gênero na Educação;2014-01-29;2014-12-31;ELISETE SCHWADE;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;17;;;;
2014;PROGRAMA;Simulação de Organizações Internacionais;2013-10-21;2014-10-20;JAHYR PHILIPPE BICHARA;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;1050;;;;
2014;PROGRAMA;TECNOLOGIA NA REABILITAÇÃO MULTIDISCIPLINAR DE PACIENTES COM DEFEITOS MAXILOFACIAIS APÓS TRATAMENTO ONCOLÓGICO;2014-01-01;2014-12-31;CAROLINE DANTAS VILAR WANDERLEY;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;47;;;;
2014;PROGRAMA;Treinamento prático em eletrocardiografia;2014-11-17;2015-11-16;ANTONIO CARLOS DE SOUZA SPINELLI;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;2;;;;
2014;PROGRAMA;Tronco, Ramos e Raizes 2;2014-01-01;2014-12-31;JULIE ANTOINETTE CAVIGNAC;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2014;PROGRAMA;Desenvolvimento de um modelo para empoderamento de populações susceptíveis a doenças negligenciadas: hanseníase, leishmaniose, esquistossomose, tuberculose e parasitoses intestinais;2014-01-01;2014-12-31;SELMA MARIA BEZERRA JERONIMO;SAÚDE;PENDENTE DE RELATÓRIO;EXTENSÃO;0;0;50;;;;
2014;PROGRAMA;Dinamização de ambiência informacional, educacional e cultural para ações interdisciplinares do NUT-SECA/ CCSA/ UFRN;2014-02-17;2015-02-17;ELIANE FERREIRA DA SILVA;EDUCAÇÃO;PENDENTE DE RELATÓRIO;EXTENSÃO;0;0;1000;;;;
2014;PROGRAMA;PRODUÇÃO E CONSUMO SUSTENTÁVEL - CONSTRUÇÃO SUSTENTÁVEL COMO ESPAÇO DE EDUCAÇÃO AMBIENTAL;2014-01-29;2014-12-31;CILIANA REGINA COLOMBO;MEIO AMBIENTE;PENDENTE DE RELATÓRIO;EXTENSÃO;0;0;263;;;;
2014;PROGRAMA;Programa Escambo de Saberes: estágio e formação docente em artes;2014-05-06;2015-03-04;MARCILIO DE SOUZA VIEIRA;CULTURA;PENDENTE DE RELATÓRIO;EXTENSÃO;0;0;200;;;;
2014;PROGRAMA;Programa de Assessoria e Consultoria Técnica UFRN-PGJ/RN;2014-09-10;2014-12-31;RICARDO DIEGO RIMENEZ GURGEL DA FONSECA;EDUCAÇÃO;PROJETO CANCELADO;EXTENSÃO;0;0;40;;;;
2014;PROJETO;Aplicando o Método Científico em Sala de Aula: Ciência e Educação na busca de novos talentos;2014-01-02;2015-12-31;SILVIA REGINA BATISTUZZO DE MEDEIROS;EDUCAÇÃO;AGUARDANDO APROVAÇÃO DOS DEPARTAMENTOS;EXTENSÃO;0;0;200;;;;
2014;PROJETO;Projeto Saúde, Educação e Cultura em Comunidade;2014-09-22;2017-12-31;CLOVIS DE MEDEIROS BEZERRA;SAÚDE;AGUARDANDO APROVAÇÃO DOS DEPARTAMENTOS;EXTENSÃO;0;0;20;;;;
2014;PROJETO;Ações extensionistas de capacitação e prevenção de doenças crônico-degenerativas e envelhecimento em internos de Instituições Residenciais de longa permanência para idosos (IRLPi).;2014-01-25;2014-12-28;RAIMUNDO FERNANDES DE ARAUJO JUNIOR;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;6;0;12;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;Acompanhamento ambulatorial de crianças com infecções congênitas;2014-02-03;2014-12-15;MYLENA TAISE AZEVEDO LIMA BEZERRA;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;0;0;105;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;Análise da eficiência dos gastos públicos do programa SUS no Rio Grande do Norte;2014-03-03;2014-12-15;MARIANA RODRIGUES DE ALMEIDA;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;4;0;50;80;3;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE SAUDE EM COMUNIDADE 2014;
2014;PROJETO;Aproveitamento de lodo da ETE-UFRN em projeto de restauração de Fragmento de Mata Atlântica do Centro de Biociências da UFRN.;2014-01-16;2014-12-30;ANTONIO HERMES BEZERRA;MEIO AMBIENTE;APROVADO SEM RECURSOS;EXTENSÃO;4;0;300;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;A recuperação da documenação como fator de preservação da memória histórica do Conselho Regional de Serviço Social/RN;2014-03-03;2014-12-29;ELIANA ANDRADE DA SILVA;CULTURA;APROVADO SEM RECURSOS;EXTENSÃO;2;0;52;30;5;EDITAL DE APOIO A PROJETOS NAS AREAS DE MEMORIA E DOCUMENTACAO 2014;
2014;PROJETO;"Atividades com idosos: ações fonoaudiológicas e otorrinolaringológicas na clínica escola de fonoaudiologia

";2014-03-10;2014-12-12;MARIA RAQUEL BASILIO SPERI;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;4;0;250;80;3;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE SAUDE EM COMUNIDADE 2014;
2014;PROJETO;Ciclo de Jam Sessions;2014-08-05;2014-12-06;ANDERSON DE OLIVEIRA PESSOA;CULTURA;APROVADO SEM RECURSOS;EXTENSÃO;0;0;8;;;;
2014;PROJETO;"CIRCUITO DE TEATRO NEWTON NAVARRO
";2014-10-14;2014-12-31;JEFFERSON FERNANDES ALVES;CULTURA;APROVADO SEM RECURSOS;EXTENSÃO;0;0;7;;;;
2014;PROJETO;CIRCULANDO IDEIAS, IMAGENS E CENAS;2014-07-24;2014-12-31;JEFFERSON FERNANDES ALVES;EDUCAÇÃO;APROVADO SEM RECURSOS;EXTENSÃO;0;0;300;;;;
2014;PROJETO;Conservação da coleção de Livros de Ações Cíveis (1873-1879) da Comarca de São José de Mipibú;2014-02-03;2014-12-19;MARCIO JOSEPHUS DE PARAGUASSU MACEDO;CULTURA;APROVADO SEM RECURSOS;EXTENSÃO;4;0;100;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;CRIANÇA HOSPITALIZADA: atuando contra os fatores estressores da internação;2014-03-03;2014-12-20;CRISTIANE DA SILVA RAMOS MARINHO;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;5;0;15;100;2;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE CAMPI DO INTERIOR 2014;
2014;PROJETO;Digitalização e catalogação de ações cíveis: inventários e partilhas - 1870-1880;2014-02-24;2014-12-29;FRANCISCA AURINETE GIRAO BARRETO DA SILVA;CULTURA;APROVADO SEM RECURSOS;EXTENSÃO;3;0;10;30;5;EDITAL DE APOIO A PROJETOS NAS AREAS DE MEMORIA E DOCUMENTACAO 2014;
2014;PROJETO;Elaboração de Curso de Atualização em Projetos de Estruturas de Concreto Armado;2014-02-04;2014-12-12;EDMILSON LIRA MADUREIRA;TECNOLOGIA E PRODUÇÃO;APROVADO SEM RECURSOS;EXTENSÃO;2;0;20;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;E-lixo: gerenciando os resíduos eletrônicos da UFRN.;2014-01-01;2014-12-31;MARCOS PAULO SALGADO GOMES;MEIO AMBIENTE;APROVADO SEM RECURSOS;EXTENSÃO;4;0;300;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;Exposição permanente acerca das células-tronco e terapia celular no Museu de Ciências Morfológicas;2014-01-27;2014-12-31;SERGIO ADRIANE BEZERRA DE MOURA;EDUCAÇÃO;APROVADO SEM RECURSOS;EXTENSÃO;4;0;15;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;GamaDown: Da genética à Inclusão, a arte da mobilização;2014-01-27;2014-12-20;SILVIA REGINA BATISTUZZO DE MEDEIROS;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;6;0;1000;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;GEOGRÁFICA CONSULTORIA AMBIENTAL;2014-03-01;2014-12-31;MARCO TULIO MENDONCA DINIZ;MEIO AMBIENTE;APROVADO SEM RECURSOS;EXTENSÃO;4;0;150;100;2;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE CAMPI DO INTERIOR 2014;
2014;PROJETO;História Oral Temática de familiares atingidos pelo tratamento asilar da hanseníase;2014-03-01;2014-12-31;CLELIA ALBINO SIMPSON;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;2;0;15;30;5;EDITAL DE APOIO A PROJETOS NAS AREAS DE MEMORIA E DOCUMENTACAO 2014;
2014;PROJETO;Integração ensino-serviço no cuidado à criança: um contexto multidisciplinar;2014-03-17;2014-12-31;DEBORAH DINORAH DE SA MORORO;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;1;0;20;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;Memória da Educação Popular no Rio Grande do Norte;2014-03-01;2014-12-31;ALEXANDRE DA SILVA AGUIAR;EDUCAÇÃO;APROVADO SEM RECURSOS;EXTENSÃO;2;0;3000;30;5;EDITAL DE APOIO A PROJETOS NAS AREAS DE MEMORIA E DOCUMENTACAO 2014;
2014;PROJETO;Memória da TV Potiguar;2014-03-03;2015-01-02;VALQUIRIA APARECIDA PASSOS KNEIPP;COMUNICAÇÃO;APROVADO SEM RECURSOS;EXTENSÃO;2;0;5;30;5;EDITAL DE APOIO A PROJETOS NAS AREAS DE MEMORIA E DOCUMENTACAO 2014;
2014;PROJETO;Memória e Vanguarda das Artes Visuais do RN e sua Importância na Historia da Arte Brasileira e Internacional.;2014-02-18;2014-12-19;JOSE MEDEIROS PEREIRA GUEDES;CULTURA;APROVADO SEM RECURSOS;EXTENSÃO;4;0;300;30;5;EDITAL DE APOIO A PROJETOS NAS AREAS DE MEMORIA E DOCUMENTACAO 2014;
2014;PROJETO;MÍDIA E GEOGRAFIA  NA SALA DE AULA;2014-03-04;2014-10-31;GLEYDSON PINHEIRO ALBANO;EDUCAÇÃO;APROVADO SEM RECURSOS;EXTENSÃO;2;0;50;100;2;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE CAMPI DO INTERIOR 2014;
2014;PROJETO;Potencialização de circuitos comunicacionais críticos por ações de Comunicação: Ação de comunicação em comunidade escolar de Natal/RN;2014-01-21;2014-12-12;ELOISA JOSEANE DA CUNHA KLEIN;COMUNICAÇÃO;APROVADO SEM RECURSOS;EXTENSÃO;2;0;300;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;PRÁTICAS INTEGRATIVAS E COMPLEMENTARES NA ATENÇÃO À SAÚDE DO IDOSO, CONVIVÊNCIAS COM RITMO, MOVIMENTO E SAÚDE;2013-09-02;2014-05-02;NILMA DIAS LEAO COSTA;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;0;0;50;;;;
2014;PROJETO;PREVENÇÃO DO CARCINOMA DE COLO UTERINO E PAPILOMAVÍRUS HUMANO (HPV) EM MULHERES DA COMUNIDADE DE CARAÚBAS-RN: CONTRIBUIÇÃO DA CITOLOGIA CLÍNICA;2014-02-06;2014-12-22;JANAINA CRISTIANA DE OLIVEIRA CRISPIM FREITAS;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;2;0;12;80;3;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE SAUDE EM COMUNIDADE 2014;
2014;PROJETO;PROCESSAMENTO TECNICO DOS MATERIAIS INFORMACIONAIS DA BIBLIOTECA DO DEART;2014-03-01;2015-03-01;JOSIANE MELLO;EDUCAÇÃO;APROVADO SEM RECURSOS;EXTENSÃO;4;0;20000;30;5;EDITAL DE APOIO A PROJETOS NAS AREAS DE MEMORIA E DOCUMENTACAO 2014;
2014;PROJETO;REGISTRO DA MEMÓRIA IBÉRICA NO RIO GRANDE DO NORTE;2014-03-03;2014-12-19;LUCRECIO ARAUJO DE SA JUNIOR;CULTURA;APROVADO SEM RECURSOS;EXTENSÃO;4;0;12;30;5;EDITAL DE APOIO A PROJETOS NAS AREAS DE MEMORIA E DOCUMENTACAO 2014;
2014;PROJETO;Úlceras venosas: promovendo educação em saúde na comunidade entre profissionais, usuários e discentes;2014-03-03;2014-12-31;ISABELLE KATHERINNE FERNANDES COSTA ASSUNCAO;SAÚDE;APROVADO SEM RECURSOS;EXTENSÃO;4;0;20;80;3;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE SAUDE EM COMUNIDADE 2014;
2014;PROJETO;10 Dimensões 2014 Grupo Permanente;2014-01-01;2014-12-31;LAURITA RICARDO DE SALLES;CULTURA;CONCLUÍDA;EXTENSÃO;2;1;100;100;18/2013;EDITAL UFRN / PROEX/NAC No 18/2013;
2014;PROJETO;4Life;2014-08-15;2015-08-15;ELIANE PEREIRA DA SILVA;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;10;;;;
2014;PROJETO;A Biblioteca Móvel como Momento Social de Humanização no Departamento de Odontologia da UFRN - 2014;2014-03-24;2014-12-19;MONICA KARINA SANTOS REIS;SAÚDE;CONCLUÍDA;EXTENSÃO;2;0;670;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;ABORDAGEM MULTIDISCIPLINAR DO PACIENTE CIRÚRGICO;2014-03-15;2014-12-31;IRAMI ARAUJO FILHO;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2014;PROJETO;Abordagem sobre Hanseníase na Educação em Saúde para o Pró-Jovem;2014-03-03;2014-11-28;CLELIA ALBINO SIMPSON;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;2;2;13;80;3;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE SAUDE EM COMUNIDADE 2014;
2014;PROJETO;Acervo digital de Políticas Públicas;2014-03-03;2015-01-03;FABIO FONSECA FIGUEIREDO;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;4;4;100;30;5;EDITAL DE APOIO A PROJETOS NAS AREAS DE MEMORIA E DOCUMENTACAO 2014;
2014;PROJETO;A clínica ampliada de cuidado ao idoso: caminhos para a construção de projetos terapêuticos singulares em saúde bucal;2014-02-10;2014-12-16;KENIO COSTA DE LIMA;SAÚDE;CONCLUÍDA;EXTENSÃO;4;3;15;80;3;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE SAUDE EM COMUNIDADE 2014;
2014;PROJETO;Ações de Enfermegem à mulher gestante e nutriz no Banco de Leite Humano e sala de Amamentação da Maternidade Escola Januário Cicco.;2014-01-02;2014-12-31;ANA ZELIA PRISTO DE MEDEIROS OLIVEIRA;SAÚDE;CONCLUÍDA;EXTENSÃO;2;0;10;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;Ações de extensão para prevenção e cuidado da Obesidade Sarcopênica em mulheres da comunidade;2014-02-11;2014-12-23;ALVARO CAMPOS CAVALCANTI MACIEL;SAÚDE;CONCLUÍDA;EXTENSÃO;2;2;10;80;3;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE SAUDE EM COMUNIDADE 2014;
2014;PROJETO;AÇÕES FISIOTERAPÊUTICAS EM ÁREAS INTEGRADAS DA DERMATO FUNCIONAL E ONCOLOGIA MAMÁRIA;2014-01-07;2014-12-29;ROSEMARY ARAUJO MONTEIRO;SAÚDE;CONCLUÍDA;EXTENSÃO;2;0;30;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;Ações Fonoaudiólogicas nas alterações de Motricidade Orofacial nos pacientes em tratamento ortodôntico da Clínica Infantil da UFRN;2014-03-03;2014-12-03;RENATA VEIGA ANDERSEN CAVALCANTI;SAÚDE;CONCLUÍDA;EXTENSÃO;3;2;50;80;3;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE SAUDE EM COMUNIDADE 2014;
2014;PROJETO;ACOLHIMENTO: UMA AÇÃO ASSISTENCIAL PARA A QUALIDADE NO ATENDIMENTO EM SAÚDE NO HUAB.;2014-03-01;2014-12-31;JOSENEIDE COSTA SOARES;SAÚDE;CONCLUÍDA;EXTENSÃO;4;2;150;80;3;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE SAUDE EM COMUNIDADE 2014;
2014;PROJETO;Acompanhamento Ambulatorial com paciente da Ortopedia.;2014-04-28;2015-12-31;RICARDO ARAUJO;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2014;PROJETO;Acompanhamento de pacientes, em especial idosos, em uso ou com prescrição de varfarina com orientações sobre melhor horário de uso, interações alimentares e medicamentosas e riscos de eventos adversos - hemorragias;2014-03-01;2014-12-19;IVANISE MARINA MORETTI REBECCHI;SAÚDE;CONCLUÍDA;EXTENSÃO;4;3;10;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;Acompanhamento Psicológico a Pessoas Vítimas de Violência;2014-10-08;2015-09-24;MARIA DE FATIMA ABRAHAO TAVARES;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;4;;;;
2014;PROJETO;"A contribuição de universitários de origem popular no ingresso de jovens e adolescentes em instituições públicas de ensino superior e de ensino técnico
";2014-03-24;2014-11-30;IRIS MARIA DE OLIVEIRA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;8;;;;
2014;PROJETO;"ADOTE UMA EMPRESA NA WEB: Uma Proposta de Incentivo ao Desenvolvimento
Tecnológico das Empresas do Seridó Potiguar (RENOVAÇÃO)";2014-03-01;2014-12-31;FLAVIUS DA LUZ E GORGONIO;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;2;2;20;100;2;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE CAMPI DO INTERIOR 2014;
2014;PROJETO;A EDUCAÇÃO EM SAÚDE COM ÊNFASE NAS LEISHMANIOSES E DOENÇA DE CHAGAS;2014-01-02;2014-12-02;MARIA DE FATIMA FREIRE DE MELO XIMENES;MEIO AMBIENTE;CONCLUÍDA;EXTENSÃO;3;3;9;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;A FAZENDA DE CRIAR SERIDOENSE: DOCUMENTAÇÃO DE UMA REFERÊNCIA PARA CONSTRUÇÃO NO CLIMA QUENTE E SECO;2014-02-17;2014-12-20;JOSE CLEWTON DO NASCIMENTO;CULTURA;CONCLUÍDA;EXTENSÃO;2;2;200;30;5;EDITAL DE APOIO A PROJETOS NAS AREAS DE MEMORIA E DOCUMENTACAO 2014;
2014;PROJETO;A Formação de Educomunicadores no espaço escolar: contribuições para uma pedagogia das mídias;2014-02-03;2014-12-29;MIRIAN MOEMA FILGUEIRA PINHEIRO;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;2;0;100;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;AGÊNCIA FOTEC DE COMUNICAÇÃO EXPERIMENTAL MULTIMÍDIA NA UNIVERSIDADE E NA ESCOLA PÚBLICA;2014-01-20;2014-12-30;ITAMAR DE MORAIS NOBRE;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;4;2;340;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;"AGRICULTURA URBANA, GERAÇÃO DE RENDA E SUSTENTABILIDADE NA ZONA DE
PROTEÇÃO AMBIENTAL 9 (ZPA 9) NOS MUNICÍPIOS DE NATAL E EXTREMOZ, RN";2014-01-01;2015-08-31;FRANCISCO FRANSUALDO DE AZEVEDO;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;26;;;;
2014;PROJETO;"Agrovilas Aracati e Cajá: Fortalecendo a Cadeia Produtiva da
Aquicltura e Atividades Agropecuarias";2014-03-17;2015-02-01;KARINA RIBEIRO;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;1;0;160;;;;
2014;PROJETO;A importância da Pegada hídrica para a conscientização e sensibilização das crianças alfabetizadas das escolas municipais de Currais Novos;2014-03-10;2014-12-12;KETTRIN FARIAS BEM MARACAJA;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;5;3;700;100;2;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE CAMPI DO INTERIOR 2014;
2014;PROJETO;Alimentação escolar: em busca da qualidade;2014-06-25;2015-12-31;LIANA GALVAO BACURAU PINHEIRO;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2014;PROJETO;Alimentação para praticantes de ballet: promoção da saúde e do saber interdisciplinar em Nutrição;2014-02-12;2014-12-20;BRUNA LEAL LIMA MACIEL;SAÚDE;CONCLUÍDA;EXTENSÃO;5;5;45;80;3;EDITAL DE APOIO A PROJETOS DE EXTENSAO DE SAUDE EM COMUNIDADE 2014;
2014;PROJETO;Alimentação saudável e gerontologia: conhecendo fatores que afetam o consumo e o comportamento alimentar de idosos no município de Santa Cruz/RN;2014-02-03;2014-12-19;VANESSA TEIXEIRA DE LIMA OLIVEIRA;SAÚDE;CONCLUÍDA;EXTENSÃO;4;4;150;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;Alimente-se Bem (renovação);2014-02-04;2014-12-19;THAYSE HANNE CAMARA RIBEIRO DO NASCIMENTO;SAÚDE;CONCLUÍDA;EXTENSÃO;2;0;5000;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;AMBSONO - PROGRAMA DE ATENDIMENTO A CRIANÇAS, ADOLESCENTES, ADULTOS E IDOSOS COM DISTÚRBIOS DE SONO;2014-08-20;2015-07-20;KATIE MORAES DE ALMONDES;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2014;PROJETO;AMBULATÓRIO ACADÊMICO DE NEUROCIRURGIA;2014-06-09;2015-04-09;RODIO LUIS BRANDAO CAMARA;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2014;PROJETO;Ambulatório de atenção à saúde dos portadores da Síndrome de Berardinelli-Seip;2014-02-03;2014-12-23;MARIA DE FATIMA PAIVA BARACHO;SAÚDE;CONCLUÍDA;EXTENSÃO;2;0;15;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;Ambulatório de Bloqueio Neuroquímico com Toxina Botulínica em pacientes com enfermidades neurológicas;2014-05-12;2014-12-31;CLECIO DE OLIVEIRA GODEIRO JUNIOR;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;80;;;;
2014;PROJETO;Ambulatório de Doenças Inflamatórias Intestinais;2014-04-01;2015-04-30;LUCIANNA PEREIRA DA MOTTA PIRES CORREIA;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;120;;;;
2014;PROJETO;AMBULATORIO DE OTONEUROLOGIA NO HOSPITAL UNIVERSITARIO ONOFRE LOPES;2013-11-06;2014-12-17;LUCIANA FONTES SILVA DA CUNHA LIMA;SAÚDE;CONCLUÍDA;EXTENSÃO;4;0;20;300;16/2013;Edital UFRN/PROEX 16/2013 (PROJETOS PARA 2014);
2014;PROJETO;Ambulatório de Pré-operatório Anestésico;2014-08-21;2014-12-31;VINICIUS FERNANDO DA LUZ;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;17;;;;
2014;PROJETO;AMBULATÓRIO MULTIDISCIPLINAR PARA ATENDIMENTO DE PORTADORES DE DNM/ELA;2014-04-08;2015-04-03;MARIO EMILIO TEIXEIRA DOURADO JUNIOR;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;400;;;;
2014;PROJETO;Análise e Reestruturação de Redes de Computadores;2014-01-02;2014-07-31;MARCOS CESAR MADRUGA ALVES PINHEIRO;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;10;;;;
2014;PROJETO;ANÁLISE ERGONÔMICA DO TRABALHO DOCENTE: INVESTIGAÇÃO SOBRE O ESTRESSE NOS PROFESSORES DA REDE MUNICIPAL DE ENSINO DE NATAL  RN;2014-01-29;2014-12-31;RICARDO JOSE MATOS DE CARVALHO;TRABALHO;CONCLUÍDA;EXTENSÃO;0;0;10;;;;
2014;PROJETO;Análise histopatológica de biópsias dos pacientes internados no Hospital Giselda Trigueiro como apoio diagnóstico de doenças infecciosas.;2014-01-01;2014-11-30;ANDRE LUCIANO DE ARAUJO PRUDENTE;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
2014;PROJETO;Análises do perfil das notificações por Queixa técnica em um Hospital Sentinela do Nordeste do Brasil;2014-06-02;2015-06-01;ERICA LIRA DA SILVA FREITAS;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;200;;;;
